substation,zone,technology,capacity_mw,curtailment_pct,curtailed_mwh,total_mwh,delivered_mwh,curtailed_hours,binding_branch,n_sensitive_branches
TRET,upper-boat,PV,5,18.67,1039,5564,4525,659,54L7024P30->ENER3T,27
TRET,upper-boat,PV,10,22.39,2492,11128,8637,1364,54L7024P30->ENER3T,27
TRET,upper-boat,PV,20,41.95,9337,22257,12920,3252,TRET3_#1L5->CAER3T,27
TRET,upper-boat,PV,30,54.86,18314,33385,15071,4180,TRET3_#1L5->CAER3T,27
TRET,upper-boat,PV,50,68.59,38166,55642,17476,5224,CAER3T->UPPB3_#1L5,27
TRET,upper-boat,Wind,5,1.94,245,12642,12397,608,54L7024P30->ENER3T,27
TRET,upper-boat,Wind,10,8.27,2091,25285,23194,3008,TRET3_#1L5->CAER3T,27
TRET,upper-boat,Wind,20,35.02,17710,50570,32860,7283,TRET3_#1L5->CAER3T,27
TRET,upper-boat,Wind,30,50.95,38646,75855,37209,9401,TRET3_#1L5->CAER3T,27
TRET,upper-boat,Wind,50,67.21,84975,126425,41450,11541,TRET3_#1L5->CAER3T,27
TRET,upper-boat,BESS,5,2.87,579,20203,19624,666,54L7024P30->ENER3T,27
TRET,upper-boat,BESS,10,25.5,10303,40406,30104,5517,TRET3_#1L5->CAER3T,27
TRET,upper-boat,BESS,20,44.18,35704,80812,45109,5625,CAER3T->UPPB3_#1L5,27
TRET,upper-boat,BESS,30,56.27,68214,121219,53005,17565,TRET3_#1L5->CAER3T,27
TRET,upper-boat,BESS,50,73.76,149026,202031,53005,17568,CAER3T->UPPB3_#1L5,27
UPPB,upper-boat,PV,5,0.44,25,5564,5540,72,55L7506P38->55L7506P7,14
UPPB,upper-boat,PV,10,0.46,51,11128,11077,78,55L7506P38->55L7506P7,14
UPPB,upper-boat,PV,20,0.53,118,22257,22139,83,55L7506P38->55L7506P7,14
UPPB,upper-boat,PV,30,0.61,205,33385,33181,93,55L7506P38->55L7506P7,14
UPPB,upper-boat,PV,50,1.69,941,55642,54702,255,55L7506P38->55L7506P7,14
UPPB,upper-boat,Wind,5,0.37,47,12642,12595,128,55L7506P38->55L7506P7,14
UPPB,upper-boat,Wind,10,0.39,99,25285,25186,131,55L7506P38->55L7506P7,14
UPPB,upper-boat,Wind,20,0.42,212,50570,50358,140,55L7506P38->55L7506P7,14
UPPB,upper-boat,Wind,30,0.46,349,75855,75506,156,55L7506P38->55L7506P7,14
UPPB,upper-boat,Wind,50,0.58,731,126425,125693,190,55L7506P38->55L7506P7,14
UPPB,upper-boat,BESS,5,0.83,167,20203,20036,141,55L7506P38->55L7506P7,14
UPPB,upper-boat,BESS,10,0.88,355,40406,40051,158,55L7506P38->55L7506P7,14
UPPB,upper-boat,BESS,20,1.01,814,80812,79999,190,55L7506P38->55L7506P7,14
UPPB,upper-boat,BESS,30,1.17,1420,121219,119799,234,55L7506P38->55L7506P7,14
UPPB,upper-boat,BESS,50,1.61,3251,202031,198781,338,55L7506P38->55L7506P7,14
WATT,upper-boat,PV,5,6.33,352,5564,5212,1007,MILL3_1L9->MILL3_1L5,21
WATT,upper-boat,PV,10,11.38,1266,11128,9862,1662,MILL3_1L9->MILL3_1L5,21
WATT,upper-boat,PV,20,29.39,6542,22257,15715,3237,55L7506P38->55L7506P7,21
WATT,upper-boat,PV,30,43.4,14489,33385,18897,4153,55L7506P38->55L7506P7,21
WATT,upper-boat,PV,50,59.63,33180,55642,22462,5200,55L7506P38->55L7506P7,21
WATT,upper-boat,Wind,5,16.24,2053,12642,10590,1838,MILL3_1L9->MILL3_1L5,21
WATT,upper-boat,Wind,10,20.3,5132,25285,20153,2624,MILL3_1L9->MILL3_1L5,21
WATT,upper-boat,Wind,20,30.09,15217,50570,35353,4600,MILL3_1L9->MILL3_1L5,21
WATT,upper-boat,Wind,30,40.23,30520,75855,45335,6400,MILL3_1L9->MILL3_1L5,21
WATT,upper-boat,Wind,50,55.0,69535,126425,56890,8709,55L7506P38->55L7506P7,21
WATT,upper-boat,BESS,5,12.17,2459,20203,17744,2107,MILL3_1L9->MILL3_1L5,21
WATT,upper-boat,BESS,10,18.02,7282,40406,33124,3466,MILL3_1L9->MILL3_1L5,21
WATT,upper-boat,BESS,20,33.05,26710,80812,54103,6648,MILL3_1L9->MILL3_1L5,21
WATT,upper-boat,BESS,30,45.02,54574,121219,66645,8552,55L7506P38->55L7506P7,21
WATT,upper-boat,BESS,50,58.35,117890,202031,84141,12168,55L7506P38->55L7506P7,21
BRIE,uskmouth,PV,5,0.0,0,5564,5564,0,None,9
BRIE,uskmouth,PV,10,0.0,0,11128,11128,0,None,9
BRIE,uskmouth,PV,20,0.0,0,22257,22257,0,None,9
BRIE,uskmouth,PV,30,0.0,0,33385,33385,0,None,9
BRIE,uskmouth,PV,50,5.84,3251,55642,52391,1033,NEWS3_#9L5->BRIE3_1L5,9
BRIE,uskmouth,Wind,5,0.0,0,12642,12642,0,None,9
BRIE,uskmouth,Wind,10,0.0,0,25285,25285,0,None,9
BRIE,uskmouth,Wind,20,0.0,0,50570,50570,0,None,9
BRIE,uskmouth,Wind,30,0.0,0,75855,75855,0,None,9
BRIE,uskmouth,Wind,50,6.35,8027,126425,118398,2395,NEWS3_#9L5->BRIE3_1L5,9
BRIE,uskmouth,BESS,5,0.0,0,20203,20203,0,None,9
BRIE,uskmouth,BESS,10,0.0,0,40406,40406,0,None,9
BRIE,uskmouth,BESS,20,0.0,0,80812,80812,0,None,9
BRIE,uskmouth,BESS,30,0.38,463,121219,120755,1011,NEWS3_#9L5->BRIE3_1L5,9
BRIE,uskmouth,BESS,50,22.63,45714,202031,156318,4919,NEWS3_#9L5->BRIE3_1L5,9
CHEP,uskmouth,PV,5,0.0,0,5564,5564,0,None,17
CHEP,uskmouth,PV,10,0.0,0,11128,11128,0,None,17
CHEP,uskmouth,PV,20,0.47,105,22257,22152,212,53L7607P31->SUDB3_1L5,17
CHEP,uskmouth,PV,30,9.87,3295,33385,30091,1560,53L7607P31->SUDB3_1L5,17
CHEP,uskmouth,PV,50,31.58,17569,55642,38073,3272,53L7607P31->SUDB3_1L5,17
CHEP,uskmouth,Wind,5,0.0,0,12642,12642,0,None,17
CHEP,uskmouth,Wind,10,0.0,0,25285,25285,0,None,17
CHEP,uskmouth,Wind,20,5.1,2581,50570,47988,2071,53L7607P31->SUDB3_1L5,17
CHEP,uskmouth,Wind,30,19.29,14636,75855,61219,4667,53L7607P31->SUDB3_1L5,17
CHEP,uskmouth,Wind,50,40.45,51134,126425,75290,7658,53L7607P31->SUDB3_1L5,17
CHEP,uskmouth,BESS,5,0.0,0,20203,20203,0,None,17
CHEP,uskmouth,BESS,10,0.0,0,40406,40406,0,None,17
CHEP,uskmouth,BESS,20,21.08,17035,80812,63777,4919,53L7607P31->SUDB3_1L5,17
CHEP,uskmouth,BESS,30,34.34,41630,121219,79588,4919,53L7607P31->SUDB3_1L5,17
CHEP,uskmouth,BESS,50,45.11,91135,202031,110897,6622,53L7607P31->SUDB3_1L5,17
NEWH,uskmouth,PV,5,0.0,0,5564,5564,0,None,16
NEWH,uskmouth,PV,10,3.42,381,11128,10748,762,NEWH3_MAIN1->NEWH3_1L9,16
NEWH,uskmouth,PV,20,28.56,6355,22257,15901,2905,NEWH3_MAIN1->NEWH3_1L9,16
NEWH,uskmouth,PV,30,45.11,15059,33385,18326,3966,NEWH3_MAIN1->NEWH3_1L9,16
NEWH,uskmouth,PV,50,62.35,34695,55642,20948,5070,NEWH3_MAIN1->NEWH3_1L9,16
NEWH,uskmouth,Wind,5,0.0,0,12642,12642,0,None,16
NEWH,uskmouth,Wind,10,5.33,1346,25285,23938,2208,NEWH3_MAIN1->NEWH3_1L9,16
NEWH,uskmouth,Wind,20,32.42,16395,50570,34175,6656,NEWH3_MAIN1->NEWH3_1L9,16
NEWH,uskmouth,Wind,30,48.77,36998,75855,38857,8851,NEWH3_MAIN1->NEWH3_1L9,16
NEWH,uskmouth,Wind,50,65.61,82946,126425,43478,11046,NEWH3_MAIN1->NEWH3_1L9,16
NEWH,uskmouth,BESS,5,0.0,0,20203,20203,0,None,16
NEWH,uskmouth,BESS,10,22.1,8931,40406,31476,4919,NEWH3_MAIN1->NEWH3_1L9,16
NEWH,uskmouth,BESS,20,41.49,33526,80812,47287,4919,NEWH3_MAIN1->NEWH3_1L9,16
NEWH,uskmouth,BESS,30,53.41,64744,121219,56475,17426,NEWH3_MAIN1->NEWH3_1L9,16
NEWH,uskmouth,BESS,50,72.04,145552,202031,56479,17568,NEWH3_MAIN1->NEWH3_1L9,16
Newport South,uskmouth,PV,5,0.0,0,5564,5564,0,None,8
Newport South,uskmouth,PV,10,0.0,0,11128,11128,0,None,8
Newport South,uskmouth,PV,20,0.0,0,22257,22257,0,None,8
Newport South,uskmouth,PV,30,0.0,0,33385,33385,0,None,8
Newport South,uskmouth,PV,50,0.0,0,55642,55642,0,None,8
Newport South,uskmouth,Wind,5,0.0,0,12642,12642,0,None,8
Newport South,uskmouth,Wind,10,0.0,0,25285,25285,0,None,8
Newport South,uskmouth,Wind,20,0.0,0,50570,50570,0,None,8
Newport South,uskmouth,Wind,30,0.0,0,75855,75855,0,None,8
Newport South,uskmouth,Wind,50,0.0,0,126425,126425,0,None,8
Newport South,uskmouth,BESS,5,0.0,0,20203,20203,0,None,8
Newport South,uskmouth,BESS,10,0.0,0,40406,40406,0,None,8
Newport South,uskmouth,BESS,20,0.0,0,80812,80812,0,None,8
Newport South,uskmouth,BESS,30,0.0,0,121219,121219,0,None,8
Newport South,uskmouth,BESS,50,0.0,0,202031,202031,0,None,8
Sudbrook,uskmouth,PV,5,0.0,0,5564,5564,0,None,11
Sudbrook,uskmouth,PV,10,0.0,0,11128,11128,0,None,11
Sudbrook,uskmouth,PV,20,0.0,0,22257,22257,0,None,11
Sudbrook,uskmouth,PV,30,0.0,0,33385,33385,0,None,11
Sudbrook,uskmouth,PV,50,0.0,0,55642,55642,0,None,11
Sudbrook,uskmouth,Wind,5,0.0,0,12642,12642,0,None,11
Sudbrook,uskmouth,Wind,10,0.0,0,25285,25285,0,None,11
Sudbrook,uskmouth,Wind,20,0.0,0,50570,50570,0,None,11
Sudbrook,uskmouth,Wind,30,0.0,0,75855,75855,0,None,11
Sudbrook,uskmouth,Wind,50,0.0,0,126425,126425,0,None,11
Sudbrook,uskmouth,BESS,5,0.0,0,20203,20203,0,None,11
Sudbrook,uskmouth,BESS,10,0.0,0,40406,40406,0,None,11
Sudbrook,uskmouth,BESS,20,0.0,0,80812,80812,0,None,11
Sudbrook,uskmouth,BESS,30,0.0,0,121219,121219,0,None,11
Sudbrook,uskmouth,BESS,50,0.0,0,202031,202031,0,None,11
TBAT,uskmouth,PV,5,0.0,0,5564,5564,0,None,8
TBAT,uskmouth,PV,10,0.0,0,11128,11128,0,None,8
TBAT,uskmouth,PV,20,0.0,0,22257,22257,0,None,8
TBAT,uskmouth,PV,30,0.0,0,33385,33385,0,None,8
TBAT,uskmouth,PV,50,0.0,0,55642,55642,0,None,8
TBAT,uskmouth,Wind,5,0.0,0,12642,12642,0,None,8
TBAT,uskmouth,Wind,10,0.0,0,25285,25285,0,None,8
TBAT,uskmouth,Wind,20,0.0,0,50570,50570,0,None,8
TBAT,uskmouth,Wind,30,0.0,0,75855,75855,0,None,8
TBAT,uskmouth,Wind,50,0.0,0,126425,126425,0,None,8
TBAT,uskmouth,BESS,5,0.0,0,20203,20203,0,None,8
TBAT,uskmouth,BESS,10,0.0,0,40406,40406,0,None,8
TBAT,uskmouth,BESS,20,0.0,0,80812,80812,0,None,8
TBAT,uskmouth,BESS,30,0.0,0,121219,121219,0,None,8
TBAT,uskmouth,BESS,50,0.0,0,202031,202031,0,None,8
